id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
16715691,Thu Sep 20 2018 09:04:51 GMT-0500 (CDT),9/20/2018,2018-09-20 14:04:51 UTC,Central Time (US & Canada),,606694,drrita,2018-09-20 14:05:32 UTC,2018-10-06 18:46:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16715691,https://static.inaturalist.org/photos/26168953/medium.jpg?1538851568,,,,FALSE,1,0,FALSE,3,"418 E Lake Rd, Elm Springs, AR, US",36.20425327,-94.2279421,30,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
16870764,9/20/2018,9/20/2018,,Central Time (US & Canada),,586490,armonarchs,2018-09-24 15:00:31 UTC,2018-09-24 16:17:21 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/16870764,,,,observation submitted by Cynthia Khoury at Fulbright Elementary School garden.,FALSE,0,0,FALSE,,fulbright elementary school,34.780397,-92.394554,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
16878666,2018/09/24 11:56 AM CDT,9/24/2018,2018-09-24 16:56:00 UTC,Central Time (US & Canada),,685939,moondevg,2018-09-24 19:11:44 UTC,2018-10-25 16:56:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16878666,https://static.inaturalist.org/photos/25492543/medium.jpeg?1537814515,,,,FALSE,1,0,FALSE,,"River Valley, Little Rock, AR 72223, USA",34.81645965,-92.45713956,188,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
16879568,Mon Sep 03 2018 11:26:44 GMT-0500 (CDT),9/3/2018,2018-09-03 16:26:44 UTC,Central Time (US & Canada),,211860,virginiamcd31,2018-09-24 19:40:13 UTC,2018-09-24 21:56:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16879568,https://static.inaturalist.org/photos/25503216/medium.jpg?1537826167,,,,FALSE,2,0,FALSE,3,"Ouachita National Forest, Mount Ida, AR, US",34.54453623,-93.57645454,35,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
16996974,2018-09-28 10:17:45 AM CDT,9/28/2018,2018-09-28 15:17:45 UTC,Central Time (US & Canada),,841958,ryan_diener,2018-09-28 15:34:26 UTC,2018-09-28 16:25:17 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/16996974,,,,,FALSE,0,0,FALSE,2,"310 W Fourth St, McCrory, AR 72101, USA",35.2615448,-91.208077,3200,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17027648,Sat Sep 29 2018 10:11:28 GMT-0500 (CDT),9/29/2018,2018-09-29 15:11:28 UTC,Central Time (US & Canada),,608034,fayebee_104,2018-09-29 15:12:02 UTC,2018-09-29 15:30:42 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/17027648,,,,In flight,FALSE,0,0,FALSE,3,"Evelyn Hills Shopping Center, Fayetteville, AR, US",36.08205463,-94.15531576,10,,FALSE,,,,Danaus plexippus,Monarch,Insecta,48662
17029911,2018-09-28 10:13:52 AM CDT,9/28/2018,2018-09-28 15:13:52 UTC,Central Time (US & Canada),,754021,shzimmer,2018-09-29 16:23:38 UTC,2018-10-30 02:47:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17029911,https://static.inaturalist.org/photos/25760044/medium.jpeg?1538238947,,,Male nectaring on goldenrod.,FALSE,2,0,FALSE,2,"2852 N Purple Phlox Ln, Fayetteville, AR 72704, USA",36.10521317,-94.18913271,352,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
17040198,Fri Sep 28 2018 14:38:28 GMT-0500 (CDT),9/28/2018,2018-09-28 19:38:28 UTC,Central Time (US & Canada),,604764,ksanders,2018-09-29 20:49:44 UTC,2018-09-29 22:02:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17040198,https://static.inaturalist.org/photos/25778057/medium.jpg?1538254187,,,,FALSE,1,0,FALSE,3,"Lake Fayetteville Park, Fayetteville, AR, US",36.136525,-94.1199945,5,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17117541,2018/10/01 12:07 PM CDT,10/1/2018,2018-10-01 17:07:00 UTC,Central Time (US & Canada),,685939,moondevg,2018-10-02 01:56:09 UTC,2018-10-25 16:56:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17117541,https://static.inaturalist.org/photos/25923530/medium.jpeg?1538444943,,,,FALSE,2,0,FALSE,,"Pulaski County, AR, USA",34.81452515,-92.40459519,252,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17126535,9/29/2018,9/29/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-02 13:56:55 UTC,2018-10-02 14:46:31 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17126535,,,,observation submitted by George Cline.,FALSE,0,0,FALSE,,"224 S Spruce, Harrison, AR",36.22785,-93.117015,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17126576,9/30/2018,9/30/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-02 13:58:25 UTC,2018-10-02 14:46:32 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17126576,,,,Observation submitted by George Cline. 5 monarchs on Silverberry bush,FALSE,0,0,FALSE,,"224 S Spruce, Harrison, AR",36.22785,-93.117015,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17126847,9/29/2018,9/29/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-02 14:13:04 UTC,2018-10-02 14:46:34 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17126847,,,,observation submitted by Julie Downum. 43 monarchs flying east to west.,FALSE,0,0,FALSE,,"101 S Pleasant St, Springdale, AR 72764",36.184072,-94.140661,217,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17131799,10/2/2018,10/2/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-02 16:45:03 UTC,2018-10-02 17:01:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17131799,https://static.inaturalist.org/photos/25948956/medium.jpg?1538498702,,,observation submitted by Rhona Temple. 12 monarchs on butterfly bush.,FALSE,1,0,FALSE,,"13815 Belle Pointe dr., little Rock, AR",34.768773,-92.430638,194,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17187527,Thu Oct 04 2018 09:55:33 GMT-0500 (CDT),10/4/2018,2018-10-04 14:55:33 UTC,Central Time (US & Canada),,832286,paddyolaura,2018-10-04 14:55:43 UTC,2018-10-04 23:24:16 UTC,research,,https://www.inaturalist.org/observations/17187527,https://static.inaturalist.org/photos/26049925/medium.jpg?1538664971,,,,FALSE,1,0,FALSE,3,"810 Sunflower St, Centerton, AR, US",36.36497278,-94.2940407,10,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17187614,Thu Oct 04 2018 09:59:14 GMT-0500 (CDT),10/4/2018,2018-10-04 14:59:14 UTC,Central Time (US & Canada),,832286,paddyolaura,2018-10-04 15:01:19 UTC,2018-10-04 23:24:16 UTC,research,,https://www.inaturalist.org/observations/17187614,https://static.inaturalist.org/photos/26050101/medium.jpg?1538665302,,,,FALSE,1,0,FALSE,3,"811 Honeysuckle Dr, Centerton, AR, US",36.36494667,-94.29441167,65,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17253588,Sat Oct 06 2018 13:44:08 GMT-0500 (CDT),10/6/2018,2018-10-06 18:44:08 UTC,Central Time (US & Canada),,606694,drrita,2018-10-06 18:46:21 UTC,2018-10-07 18:28:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17253588,https://static.inaturalist.org/photos/26168967/medium.jpg?1538851584,,,One caterpillar was eating the milkweed that is trying to grow back. She didn’t crawl far to become a chrysalis. ,FALSE,1,0,FALSE,3,"460 E Lake Rd, Elm Springs, AR, US",36.204078,-94.22761822,10,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17253662,Sat Oct 06 2018 13:48:55 GMT-0500 (CDT),10/6/2018,2018-10-06 18:48:55 UTC,Central Time (US & Canada),,606694,drrita,2018-10-06 18:49:26 UTC,2018-10-06 19:01:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17253662,https://static.inaturalist.org/photos/26169104/medium.jpg?1538851768,,,,FALSE,1,0,FALSE,3,"460 E Lake Rd, Elm Springs, AR, US",36.20416408,-94.22767513,5,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17253722,Sat Oct 06 2018 13:49:58 GMT-0500 (CDT),10/6/2018,2018-10-06 18:49:58 UTC,Central Time (US & Canada),,606694,drrita,2018-10-06 18:51:15 UTC,2018-11-20 19:13:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/17253722,https://static.inaturalist.org/photos/26169213/medium.jpg?1538851878,,,I couldn’t select pupa. It was a caterpillar yesterday!!!,FALSE,0,0,FALSE,3,"460 E Lake Rd, Elm Springs, AR, US",36.20408337,-94.22762509,10,,FALSE,,,,Danaus plexippus,Monarch,Insecta,48662
17253749,Sat Oct 06 2018 13:49:22 GMT-0500 (CDT),10/6/2018,2018-10-06 18:49:22 UTC,Central Time (US & Canada),,1148526,shannewt,2018-10-06 18:52:51 UTC,2018-10-21 16:01:19 UTC,research,,https://www.inaturalist.org/observations/17253749,https://static.inaturalist.org/photos/26279334/medium.jpg?1539002439,,,,FALSE,1,0,FALSE,3,"14605 Mineral Springs Rd, West Fork, AR, US",35.94936667,-94.11167783,30,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17299548,Fri Oct 05 2018 12:13:24 GMT-0500 (CDT),10/5/2018,2018-10-05 17:13:24 UTC,Central Time (US & Canada),,1262685,monarchmcj,2018-10-07 23:34:16 UTC,2018-11-20 19:57:32 UTC,needs_id,,https://www.inaturalist.org/observations/17299548,https://static.inaturalist.org/photos/26252977/medium.jpg?1538955297,,,,FALSE,1,0,FALSE,3,"200 Breezehill Rd, Hot Springs National Park, AR, US",34.41967,-93.0605555,5,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17316343,2018-10-08 9:21:54 AM CDT,10/8/2018,2018-10-08 14:21:54 UTC,Central Time (US & Canada),,841958,ryan_diener,2018-10-08 14:22:24 UTC,2018-10-08 14:57:29 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17316343,,,,,FALSE,0,0,FALSE,2,"US-167, Searcy, AR 72143, USA",35.1754346,-91.7640744,2900,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17329240,2018-10-08 3:33:59 PM CDT,10/8/2018,2018-10-08 20:33:59 UTC,Central Time (US & Canada),,841958,ryan_diener,2018-10-08 20:35:57 UTC,2018-10-08 21:00:52 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17329240,,,,,FALSE,0,0,FALSE,2,"Red River Township, AR, USA",35.17154622,-91.60467882,11,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
17370491,2018-08-24 9:17:32 AM CDT,8/24/2018,2018-08-24 14:17:32 UTC,Central Time (US & Canada),,1195451,lauratucker2,2018-10-10 05:09:49 UTC,2018-10-10 05:31:02 UTC,research,,https://www.inaturalist.org/observations/17370491,https://static.inaturalist.org/photos/26381990/medium.jpeg?1539148402,,,After an estimated count of 23 only 1 remained. I've been waiting a long time 😊,FALSE,1,0,FALSE,2,"12356 Bethel Rd, Dardanelle, AR 72834, USA",35.22854903,-93.22397903,263,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
17426010,2018-10-10 12:47:00 AM CDT,10/10/2018,2018-10-10 05:47:00 UTC,Central Time (US & Canada),,841958,ryan_diener,2018-10-12 02:49:33 UTC,2018-10-12 03:00:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17426010,,,,,FALSE,0,0,FALSE,2,"Co Rd 87, Little Rock, AR 72206, USA",34.56665909,-92.1811945,6,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
17426166,2018-10-09 8:39:54 AM CDT,10/9/2018,2018-10-09 13:39:54 UTC,Central Time (US & Canada),,754021,shzimmer,2018-10-12 02:58:43 UTC,2018-10-30 02:48:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17426166,https://static.inaturalist.org/photos/26483575/medium.jpeg?1539313125,,,,FALSE,2,0,FALSE,2,"3087 Wc 200, Fayetteville, AR 72701, USA",36.02721311,-94.20681953,704,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
17508767,Sun Oct 14 2018 15:33:46 GMT-0500 (CDT),10/14/2018,2018-10-14 20:33:46 UTC,Central Time (US & Canada),,832326,marinamccoy,2018-10-14 20:37:31 UTC,2018-10-15 01:41:26 UTC,research,,https://www.inaturalist.org/observations/17508767,https://static.inaturalist.org/photos/26640371/medium.jpg?1539549462,,,,FALSE,3,0,FALSE,3,"Pettigrew, Pettigrew, AR, US",35.79613174,-93.62808213,12179,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17531439,10/9/2018,10/9/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-15 14:57:35 UTC,2018-10-15 15:00:51 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17531439,,,,observation emailed in by Mike Hust,FALSE,0,0,FALSE,,"gravette, AR",36.396051,-94.444794,213,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17531540,10/14/2018,10/14/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-15 15:03:38 UTC,2018-10-15 17:21:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17531540,https://static.inaturalist.org/photos/26685436/medium.jpg?1539615816,,,observation submitted by Marsha Guffey.,FALSE,2,0,FALSE,,"4230 robinwood circle, bryant, AR",34.62972,-92.501964,196,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17531612,10/11/2018,10/11/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-15 15:06:25 UTC,2018-10-15 15:30:50 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17531612,,,,observation by Merle Paule,FALSE,0,0,FALSE,,"2808 Echo Valley Drive, Little Rock, Ar",34.778466,-92.379723,199,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17531623,10/12/2018,10/12/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-15 15:06:48 UTC,2018-10-15 15:30:50 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17531623,,,,observation by Merle Paule,FALSE,0,0,FALSE,,"2808 Echo Valley Drive, Little Rock, Ar",34.778466,-92.379723,199,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17531627,10/14/2018,10/14/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-15 15:07:11 UTC,2018-10-15 15:30:51 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17531627,,,,observation by Merle Paule,FALSE,0,0,FALSE,,"2808 Echo Valley Drive, Little Rock, Ar",34.778466,-92.379723,199,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17531675,10/14/2018,10/14/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-15 15:08:05 UTC,2018-10-15 15:30:53 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17531675,,,,observation submitted by Frank Zirbel,FALSE,0,0,FALSE,,"harrison high school, harrison, AR",36.239415,-93.133345,199,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17531741,10/14/2018 10:10,10/14/2018,2018-10-14 15:10:00 UTC,Bogota,,572485,alliefowler,2018-10-15 15:12:15 UTC,2018-10-15 15:30:55 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17531741,,,,2 monarchs flying high headed south. no photo.,FALSE,0,0,FALSE,,"228 Otto Rd, Vilonia, AR 72173, USA",35.0297449,-92.2303877,165,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17534961,10/14/2018,10/14/2018,,Central Time (US & Canada),,604764,ksanders,2018-10-15 17:00:08 UTC,2018-10-15 17:00:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17534961,,,,Approximately 50 monarchs nectaring.,FALSE,0,0,FALSE,,Botanical Garden of the Ozarks,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17535081,Sun Oct 14 2018 12:54:39 GMT-0500 (CDT),10/14/2018,2018-10-14 17:54:39 UTC,Central Time (US & Canada),,604764,ksanders,2018-10-15 17:06:02 UTC,2018-10-15 20:02:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17535081,https://static.inaturalist.org/photos/26691988/medium.jpg?1539623166,,,adults nectarine,FALSE,2,0,FALSE,3,"1339 N Canterbury Rd, Fayetteville, AR, US",36.07798333,-94.11620283,65,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17535107,Sun Oct 14 2018 13:18:58 GMT-0500 (CDT),10/14/2018,2018-10-14 18:18:58 UTC,Central Time (US & Canada),,604764,ksanders,2018-10-15 17:07:19 UTC,2018-10-16 20:53:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17535107,https://static.inaturalist.org/photos/26692053/medium.jpg?1539623242,,,,FALSE,3,0,FALSE,3,"1339 N Canterbury Rd, Fayetteville, AR, US",36.07804167,-94.11634717,10,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17564174,10/14/2018,10/14/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-16 14:33:35 UTC,2018-10-16 14:44:52 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17564174,,,,submitted by Wanda Henry,FALSE,0,0,FALSE,,"40 Main Street, Quitman, AR",35.383448,-92.215656,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17573788,9/6/2018,9/6/2018,,Central Time (US & Canada),,1281437,zbeebennett,2018-10-16 19:38:54 UTC,2018-10-22 13:55:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17573788,https://static.inaturalist.org/photos/26750704/medium.jpeg?1539718722,,,"My parent were visiting the fish hatchery with me and in front of the office where the milkweed grows, there were many monarch caterpillars and chrysalises.",FALSE,3,0,FALSE,,Norfork Fish Hatchery,36.250688,-92.243731,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17575161,9/14/2018,9/14/2018,,Central Time (US & Canada),,1281547,kehare,2018-10-16 20:29:23 UTC,2018-10-22 18:13:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17575161,https://static.inaturalist.org/photos/26753562/medium.jpg?1539721984,,,Several monarchs on garden zinnias and resting in nearby trees.,FALSE,12,0,FALSE,,"Bella Vista, ar",36.481464,-94.273264,12578,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17575679,2018-10-0215:00,,,Central Time (US & Canada),,1281547,kehare,2018-10-16 20:51:11 UTC,2018-10-17 21:29:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17575679,https://static.inaturalist.org/photos/26755262/medium.jpg?1539723773,,,On zinnias in Garden,FALSE,2,0,FALSE,,"Bella Vista, AR",36.481464,-94.273264,12578,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17575782,10/4/2018,10/4/2018,,Central Time (US & Canada),,1281547,kehare,2018-10-16 20:55:36 UTC,2018-10-16 21:01:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/17575782,https://static.inaturalist.org/photos/26755078/medium.jpg?1539723562,,,"Monarchs migrating by 100+ , 10 at any given time, riding wind north to south 100+feet elevation 15:00 -16:00, started landing in trees at 16:30.",FALSE,0,0,FALSE,,"Bella Vista, AR",36.481464,-94.273264,12578,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17593558,Wed Oct 17 2018 10:11:15 GMT-0500 (CDT),10/17/2018,2018-10-17 15:11:15 UTC,Central Time (US & Canada),,1282960,mrscalcha,2018-10-17 15:12:03 UTC,2018-10-17 15:49:37 UTC,research,,https://www.inaturalist.org/observations/17593558,https://static.inaturalist.org/photos/26788139/medium.jpg?1539789147,,,,FALSE,2,0,FALSE,3,,,,22,private,TRUE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17595759,2018/10/17 10:11 AM CDT,10/17/2018,2018-10-17 15:11:00 UTC,Central Time (US & Canada),,618958,fjschroede,2018-10-17 16:23:26 UTC,2018-10-17 18:31:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17595759,https://static.inaturalist.org/photos/26791583/medium.jpg?1539793269,,Monarch,"At Lake Willastein, Maumelle,AR",FALSE,2,0,FALSE,,"Maumelle, AR, USA",34.85155833,-92.41445278,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17597266,Wed Oct 17 2018 12:12:48 GMT-0500 (CDT),10/17/2018,2018-10-17 17:12:48 UTC,Central Time (US & Canada),,608034,fayebee_104,2018-10-17 17:17:46 UTC,2018-10-17 18:29:25 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/17597266,https://static.inaturalist.org/photos/26794413/medium.jpg?1539796680,,,"10 individuals, many of whom would not cooperate for a photo",FALSE,3,0,FALSE,3,"675 N Park Ave, Fayetteville, AR, US",36.07355161,-94.16397301,10,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17605471,"2018-10-17, today at 10:00 am",,,Central Time (US & Canada),,1281547,kehare,2018-10-17 21:43:05 UTC,2018-10-17 22:00:50 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17605471,,,,1st warm day( 60s) of last 5 (30s-40s). 5 monarchs leaving oak trees and finding flowers 10:00 am. Found 1 monarch still alive taking leaves in leaves on ground. Set it on a zinnia. Hanging in there all day.,FALSE,0,0,FALSE,,Bella Vista. AR,36.481464,-94.273264,12578,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17619734,10/17/2018,10/17/2018,,Central Time (US & Canada),,1285035,nlwyatt,2018-10-18 13:57:54 UTC,2018-10-18 14:45:59 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17619734,,,,Greers Ferry Lake Project Office. Observed multiple monarchs migrating south. Most observed greater than 20 ft. Estimated 30 individuals. ,FALSE,0,0,FALSE,,"Cleburne County, US-AR, US",35.521601,-91.999683,13,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17620416,10/16/2018,10/16/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-18 14:28:46 UTC,2018-10-18 14:46:07 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17620416,,,,submitted by Frank Zirbel.,FALSE,0,0,FALSE,,"catholic church, harrison, AR",36.254381,-93.104917,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17620452,10/14/2018,10/14/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-18 14:31:04 UTC,2018-10-18 15:24:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17620452,https://static.inaturalist.org/photos/26836368/medium.jpg?1539873062,,,submitted by Marsha West. 11 monarchs on butterfly bush,FALSE,2,0,FALSE,,"Fayetteville, AR",36.082156,-94.171854,15319,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17620491,9/19/2018,9/19/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-18 14:34:06 UTC,2018-10-18 15:23:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17620491,https://static.inaturalist.org/photos/26836459/medium.jpg?1539873242,,,submitted by Gloria girdler,FALSE,2,0,FALSE,,"34.855572, -92.417925",34.855572,-92.417925,15319,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17620514,10/6/2018 9:35,10/6/2018,2018-10-06 14:35:00 UTC,Bogota,,586490,armonarchs,2018-10-18 14:36:40 UTC,2018-10-18 14:46:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17620514,,,,submitted by Gloria girdler,FALSE,0,0,FALSE,,"Maumelle, AR, USA",34.86763243,-92.40317974,244,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17620544,10/14/2018,10/14/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-18 14:37:53 UTC,2018-10-18 14:46:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17620544,,,,submitted by Gloria Girdler,FALSE,0,0,FALSE,,"34.849832, -92.405095",34.849832,-92.405095,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17620556,10/17/2018,10/17/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-18 14:38:59 UTC,2018-10-18 14:46:11 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17620556,,,,submitted by Frank Zirbel. Observations from around town.,FALSE,0,0,FALSE,,"harrison, AR",36.229794,-93.107677,6559,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17620570,10/17/2018,10/17/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-18 14:39:55 UTC,2018-10-18 14:46:11 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17620570,,,,submitted by Frank Zirbel,FALSE,0,0,FALSE,,"sansing hollow road, harrison, AR",36.266325,-93.028405,4349,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17626047,10/14/2018,10/14/2018,,Central Time (US & Canada),,586490,armonarchs,2018-10-18 18:23:54 UTC,2018-10-18 18:30:53 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/17626047,,,,25 monarchs reported by Rhona Weaver.,FALSE,0,0,FALSE,,"13815 Belle Pointe Dr., Little Rock, AR",34.768773,-92.430638,194,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
17651339,Fri Oct 19 2018 10:07:31 GMT-0500 (CDT),10/19/2018,2018-10-19 15:07:31 UTC,Central Time (US & Canada),,668650,imahog88,2018-10-19 17:33:09 UTC,2018-10-19 18:01:03 UTC,casual,,https://www.inaturalist.org/observations/17651339,,,,Lowes Little Rock,FALSE,0,0,FALSE,3,"Pulaski County, US-AR, US",34.74483413,-92.40871263,20,,FALSE,,,Monarch butterfly,Danaus plexippus,Monarch,Insecta,48662
17701150,10/20/2018 13:34,10/20/2018,2018-10-20 18:34:47 UTC,Central Time (US & Canada),,14334,mayfly1963,2018-10-21 03:50:29 UTC,2018-10-22 04:12:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17701150,https://static.inaturalist.org/photos/26980978/medium.jpg?1540093802,,,,FALSE,3,0,FALSE,,"Hagarville, Arkansas, USA",35.508817,-93.322265,6,,FALSE,,google,Monarch,Danaus plexippus,Monarch,Insecta,48662
17701151,10/20/2018 15:42,10/20/2018,2018-10-20 20:42:40 UTC,Central Time (US & Canada),,14334,mayfly1963,2018-10-21 03:50:37 UTC,2018-10-22 04:12:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17701151,https://static.inaturalist.org/photos/26980986/medium.jpg?1540093807,,,,FALSE,4,0,FALSE,,"Hagarville, Arkansas, USA",35.509904,-93.32362,26,,FALSE,,google,Monarch,Danaus plexippus,Monarch,Insecta,48662
