"dataset_id","row_id","series_id","last_mod_","lon_s","lat_s","lon_e","lat_e","date_s","date_e","datetime_s","datetime_e","length_km","speed_kph","eff_status","ds_type"
706,"706_23793251","ARTE_370","2011-02-24 13:46:25",-32.84,-58.22,-32.59,-58.16,"2007-11-06","2007-11-06","2007-11-06 01:55:00","2007-11-06 13:54:00",16.15,1.34,,"lntag"
706,"706_23793252","ARTE_370","2011-02-24 13:46:25",-32.59,-58.16,-32.58,-57.8,"2007-11-06","2007-11-07","2007-11-06 13:54:00","2007-11-07 01:54:00",40.10,3.34,,"lntag"
706,"706_23793253","ARTE_370","2011-02-24 13:46:25",-32.58,-57.8,-32.58,-57.6,"2007-11-07","2007-11-07","2007-11-07 01:54:00","2007-11-07 13:54:00",22.27,1.85,,"lntag"
706,"706_23793254","ARTE_370","2011-02-24 13:46:25",-32.58,-57.6,-34.82,-56.42,"2007-11-07","2007-11-08","2007-11-07 13:54:00","2007-11-08 02:03:00",189.16,15.56,,"lntag"
706,"706_23793255","ARTE_370","2011-02-24 13:46:25",-34.82,-56.42,-34.31,-55.53,"2007-11-08","2007-11-08","2007-11-08 02:03:00","2007-11-08 14:01:00",104.08,8.69,,"lntag"
706,"706_23793256","ARTE_370","2011-02-24 13:46:25",-34.31,-55.53,-33.3,-55.68,"2007-11-08","2007-11-09","2007-11-08 14:01:00","2007-11-09 01:57:00",65.81,5.51,,"lntag"
706,"706_23793257","ARTE_370","2011-02-24 13:46:25",-33.3,-55.68,-32.54,-55.47,"2007-11-09","2007-11-09","2007-11-09 01:57:00","2007-11-09 13:54:00",53.33,4.46,,"lntag"
706,"706_23793258","ARTE_370","2011-02-24 13:46:25",-32.54,-55.47,-29.03,-56.6,"2007-11-09","2007-11-10","2007-11-09 13:54:00","2007-11-10 01:40:00",252.35,21.44,,"lntag"
706,"706_23793259","ARTE_370","2011-02-24 13:46:25",-29.03,-56.6,-28.27,-56.88,"2007-11-10","2007-11-10","2007-11-10 01:40:00","2007-11-10 13:37:00",55.99,4.68,,"lntag"
706,"706_23793260","ARTE_370","2011-02-24 13:46:25",-28.27,-56.88,-26.26,-57.29,"2007-11-10","2007-11-11","2007-11-10 13:37:00","2007-11-11 01:29:00",130.13,10.96,,"lntag"
706,"706_23793261","ARTE_370","2011-02-24 13:46:25",-26.26,-57.29,-24.75,-57.1,"2007-11-11","2007-11-11","2007-11-11 01:29:00","2007-11-11 13:23:00",93.70,7.87,,"lntag"
706,"706_23793262","ARTE_370","2011-02-24 13:46:25",-24.75,-57.1,-20.98,-57.91,"2007-11-11","2007-11-12","2007-11-11 13:23:00","2007-11-12 01:08:00",243.29,20.70,,"lntag"
706,"706_23793263","ARTE_370","2011-02-24 13:46:25",-20.98,-57.91,-22.97,-58.52,"2007-11-12","2007-11-12","2007-11-12 01:08:00","2007-11-12 13:16:00",135.26,11.14,,"lntag"
706,"706_23793264","ARTE_370","2011-02-24 13:46:25",-22.97,-58.52,-23.45,-58.84,"2007-11-12","2007-11-13","2007-11-12 13:16:00","2007-11-13 01:18:00",45.23,3.75,,"lntag"
706,"706_23793265","ARTE_370","2011-02-24 13:46:25",-23.45,-58.84,-23.94,-58.79,"2007-11-13","2007-11-13","2007-11-13 01:18:00","2007-11-13 13:20:00",28.85,2.39,,"lntag"
706,"706_23793266","ARTE_370","2011-02-24 13:46:25",-23.94,-58.79,-22.42,-59.33,"2007-11-13","2007-11-14","2007-11-13 13:20:00","2007-11-14 01:14:00",105.94,8.90,,"lntag"
706,"706_23793267","ARTE_370","2011-02-24 13:46:25",-22.42,-59.33,-24.4,-59.5,"2007-11-14","2007-11-14","2007-11-14 01:14:00","2007-11-14 13:22:00",114.00,9.39,,"lntag"
706,"706_23793268","ARTE_370","2011-02-24 13:46:25",-24.4,-59.5,-22.63,-60.47,"2007-11-14","2007-11-15","2007-11-14 13:22:00","2007-11-15 01:15:00",146.42,12.32,,"lntag"
706,"706_23793269","ARTE_370","2011-02-24 13:46:25",-22.63,-60.47,-20.36,-60.32,"2007-11-15","2007-11-15","2007-11-15 01:15:00","2007-11-15 13:06:00",126.25,10.65,,"lntag"
706,"706_23793270","ARTE_370","2011-02-24 13:46:25",-20.36,-60.32,-21.09,-59.24,"2007-11-15","2007-11-16","2007-11-15 13:06:00","2007-11-16 01:09:00",127.11,10.54,,"lntag"
706,"706_23793271","ARTE_370","2011-02-24 13:46:25",-21.09,-59.24,-20.82,-58.98,"2007-11-16","2007-11-16","2007-11-16 01:09:00","2007-11-16 13:08:00",32.83,2.74,,"lntag"
706,"706_23793272","ARTE_370","2011-02-24 13:46:25",-20.82,-58.98,-20.79,-58.71,"2007-11-16","2007-11-17","2007-11-16 13:08:00","2007-11-17 01:08:00",30.12,2.51,,"lntag"
706,"706_23793273","ARTE_370","2011-02-24 13:46:25",-20.79,-58.71,-17.02,-58.11,"2007-11-17","2007-11-17","2007-11-17 01:08:00","2007-11-17 12:53:00",230.25,19.59,,"lntag"
706,"706_23793274","ARTE_370","2011-02-24 13:46:25",-17.02,-58.11,-16.75,-56.72,"2007-11-17","2007-11-18","2007-11-17 12:53:00","2007-11-18 00:52:00",155.64,12.98,,"lntag"
706,"706_23793275","ARTE_370","2011-02-24 13:46:25",-16.75,-56.72,-17.22,-56.7,"2007-11-18","2007-11-18","2007-11-18 00:52:00","2007-11-18 12:54:00",28.87,2.39,,"lntag"
706,"706_23793276","ARTE_370","2011-02-24 13:46:25",-17.22,-56.7,-12.19,-58.46,"2007-11-18","2007-11-19","2007-11-18 12:54:00","2007-11-19 00:34:00",358.98,30.76,,"lntag"
706,"706_23793277","ARTE_370","2011-02-24 13:46:25",-12.19,-58.46,-13.17,-58.95,"2007-11-19","2007-11-19","2007-11-19 00:34:00","2007-11-19 12:38:00",78.77,6.52,,"lntag"
706,"706_23793278","ARTE_370","2011-02-24 13:46:25",-13.17,-58.95,-10.14,-59.96,"2007-11-19","2007-11-20","2007-11-19 12:38:00","2007-11-20 00:26:00",205.37,17.40,,"lntag"
706,"706_23793279","ARTE_370","2011-02-24 13:46:25",-10.14,-59.96,-16.11,-60.51,"2007-11-20","2007-11-20","2007-11-20 00:26:00","2007-11-20 12:50:00",336.26,27.11,,"lntag"
706,"706_23793280","ARTE_370","2011-02-24 13:46:25",-16.11,-60.51,-4.58,-63.94,"2007-11-20","2007-11-21","2007-11-20 12:50:00","2007-11-21 00:04:00",709.60,63.16,,"lntag"
706,"706_23793281","ARTE_370","2011-02-24 13:46:25",-4.58,-63.94,-14.05,-64.15,"2007-11-21","2007-11-21","2007-11-21 00:04:00","2007-11-21 12:42:00",462.80,36.63,,"lntag"
706,"706_23793282","ARTE_370","2011-02-24 13:46:25",-14.05,-64.15,-12.52,-65.03,"2007-11-21","2007-11-22","2007-11-21 12:42:00","2007-11-22 00:36:00",122.44,10.28,,"lntag"
706,"706_23793283","ARTE_370","2011-02-24 13:46:25",-12.52,-65.03,0.51,-64.88,"2007-11-22","2007-11-22","2007-11-22 00:36:00","2007-11-22 11:44:00",614.86,55.22,,"lntag"
706,"706_23793284","ARTE_370","2011-02-24 13:46:25",0.51,-64.88,9.54,-64.45,"2007-11-22","2007-11-22","2007-11-22 11:44:00","2007-11-22 23:08:00",433.60,38.03,,"lntag"
706,"706_23793285","ARTE_370","2011-02-24 13:46:25",9.54,-64.45,8.83,-64.41,"2007-11-22","2007-11-23","2007-11-22 23:08:00","2007-11-23 11:11:00",34.49,2.86,,"lntag"
706,"706_23793286","ARTE_370","2011-02-24 13:46:25",8.83,-64.41,10.11,-64.48,"2007-11-23","2007-11-23","2007-11-23 11:11:00","2007-11-23 23:06:00",62.12,5.21,,"lntag"
706,"706_23793287","ARTE_370","2011-02-24 13:46:25",10.11,-64.48,15.65,-64.36,"2007-11-23","2007-11-24","2007-11-23 23:06:00","2007-11-24 10:44:00",267.25,22.97,,"lntag"
706,"706_23793288","ARTE_370","2011-02-24 13:46:25",15.65,-64.36,16.18,-63.79,"2007-11-24","2007-11-24","2007-11-24 10:44:00","2007-11-24 22:42:00",68.60,5.73,,"lntag"
706,"706_23793289","ARTE_370","2011-02-24 13:46:25",16.18,-63.79,12.97,-63.72,"2007-11-24","2007-11-25","2007-11-24 22:42:00","2007-11-25 10:55:00",158.62,12.98,,"lntag"
706,"706_23793290","ARTE_370","2011-02-24 13:46:25",12.97,-63.72,12.26,-63.86,"2007-11-25","2007-11-25","2007-11-25 10:55:00","2007-11-25 22:58:00",38.32,3.18,,"lntag"
706,"706_23793291","ARTE_370","2011-02-24 13:46:25",12.26,-63.86,1.75,-59.61,"2007-11-25","2007-11-28","2007-11-25 22:58:00","2007-11-28 23:41:00",728.42,10.01,,"lntag"
706,"706_23793292","ARTE_370","2011-02-24 13:46:25",1.75,-59.61,1.55,-59.44,"2007-11-28","2007-11-29","2007-11-28 23:41:00","2007-11-29 11:42:00",22.06,1.83,,"lntag"
706,"706_23793293","ARTE_370","2011-02-24 13:46:25",1.55,-59.44,2.84,-59.71,"2007-11-29","2007-11-29","2007-11-29 11:42:00","2007-11-29 23:37:00",78.86,6.61,,"lntag"
706,"706_23793294","ARTE_370","2011-02-24 13:46:25",2.84,-59.71,1.64,-59.76,"2007-11-29","2007-11-30","2007-11-29 23:37:00","2007-11-30 11:42:00",67.72,5.60,,"lntag"
706,"706_23793295","ARTE_370","2011-02-24 13:46:25",1.64,-59.76,-0.57,-59.46,"2007-11-30","2007-11-30","2007-11-30 11:42:00","2007-11-30 23:51:00",129.15,10.63,,"lntag"
706,"706_23793296","ARTE_370","2011-02-24 13:46:25",-0.57,-59.46,-1.52,-59.29,"2007-11-30","2007-12-01","2007-11-30 23:51:00","2007-12-01 11:55:00",57.23,4.74,,"lntag"
706,"706_23793297","ARTE_370","2011-02-24 13:46:25",-1.52,-59.29,-4.97,-58.59,"2007-12-01","2007-12-02","2007-12-01 11:55:00","2007-12-02 00:09:00",213.36,17.44,,"lntag"
706,"706_23793298","ARTE_370","2011-02-24 13:46:25",-4.97,-58.59,-4.68,-58.26,"2007-12-02","2007-12-02","2007-12-02 00:09:00","2007-12-02 12:08:00",40.47,3.37,,"lntag"
706,"706_23793299","ARTE_370","2011-02-24 13:46:25",-4.68,-58.26,0.12,-59.33,"2007-12-02","2007-12-02","2007-12-02 12:08:00","2007-12-02 23:49:00",301.94,25.84,,"lntag"
706,"706_23793300","ARTE_370","2011-02-24 13:46:25",0.12,-59.33,-0.83,-59.53,"2007-12-02","2007-12-03","2007-12-02 23:49:00","2007-12-03 11:53:00",58.34,4.83,,"lntag"
706,"706_23793301","ARTE_370","2011-02-24 13:46:25",-0.83,-59.53,-6.78,-58.27,"2007-12-03","2007-12-04","2007-12-03 11:53:00","2007-12-04 00:17:00",370.41,29.87,,"lntag"
706,"706_23793302","ARTE_370","2011-02-24 13:46:25",-6.78,-58.27,-7.48,-57.86,"2007-12-04","2007-12-04","2007-12-04 00:17:00","2007-12-04 12:20:00",61.58,5.11,,"lntag"
706,"706_23793303","ARTE_370","2011-02-24 13:46:25",-7.48,-57.86,-5.18,-58.51,"2007-12-04","2007-12-05","2007-12-04 12:20:00","2007-12-05 00:11:00",153.44,12.94,,"lntag"
706,"706_23793304","ARTE_370","2011-02-24 13:46:25",-5.18,-58.51,-6.38,-58.66,"2007-12-05","2007-12-05","2007-12-05 00:11:00","2007-12-05 12:16:00",71.76,5.93,,"lntag"
706,"706_23793305","ARTE_370","2011-02-24 13:46:25",-6.38,-58.66,-4.08,-59.36,"2007-12-05","2007-12-06","2007-12-05 12:16:00","2007-12-06 00:07:00",153.43,12.94,,"lntag"
706,"706_23793306","ARTE_370","2011-02-24 13:46:25",-4.08,-59.36,-1.28,-59.3,"2007-12-06","2007-12-06","2007-12-06 00:07:00","2007-12-06 11:56:00",159.51,13.49,,"lntag"
706,"706_23793307","ARTE_370","2011-02-24 13:46:25",-1.28,-59.3,-4.47,-57.76,"2007-12-06","2007-12-07","2007-12-06 11:56:00","2007-12-07 00:09:00",252.85,20.69,,"lntag"
706,"706_23793308","ARTE_370","2011-02-24 13:46:25",-4.47,-57.76,-10.92,-57.93,"2007-12-07","2007-12-07","2007-12-07 00:09:00","2007-12-07 12:35:00",383.37,30.83,,"lntag"
706,"706_23793309","ARTE_370","2011-02-24 13:46:25",-10.92,-57.93,-12.11,-59.1,"2007-12-07","2007-12-08","2007-12-07 12:35:00","2007-12-08 00:40:00",147.62,12.21,,"lntag"
706,"706_23793310","ARTE_370","2011-02-24 13:46:25",-12.11,-59.1,-13.06,-59.05,"2007-12-08","2007-12-08","2007-12-08 00:40:00","2007-12-08 12:44:00",54.76,4.53,,"lntag"
706,"706_23793311","ARTE_370","2011-02-24 13:46:25",-13.06,-59.05,-10,-59.78,"2007-12-08","2007-12-09","2007-12-08 12:44:00","2007-12-09 00:32:00",191.81,16.25,,"lntag"
706,"706_23793312","ARTE_370","2011-02-24 13:46:25",-10,-59.78,-14.95,-60,"2007-12-09","2007-12-09","2007-12-09 00:32:00","2007-12-09 12:52:00",278.14,22.55,,"lntag"
706,"706_23793313","ARTE_370","2011-02-24 13:46:25",-14.95,-60,-11.64,-61.23,"2007-12-09","2007-12-10","2007-12-09 12:52:00","2007-12-10 00:39:00",227.19,19.28,,"lntag"
706,"706_23793314","ARTE_370","2011-02-24 13:46:25",-11.64,-61.23,-17.47,-66.72,"2007-12-10","2008-01-30","2007-12-10 00:39:00","2008-01-30 01:23:00",674.66,0.55,,"lntag"
706,"706_23793315","ARTE_370","2011-02-24 13:46:25",-17.47,-66.72,-10.2,-66.8,"2008-01-30","2008-01-30","2008-01-30 01:23:00","2008-01-30 12:54:00",320.18,27.80,,"lntag"
706,"706_23793316","ARTE_370","2011-02-24 13:46:25",-10.2,-66.8,-12.17,-65.79,"2008-01-30","2008-01-31","2008-01-30 12:54:00","2008-01-31 01:02:00",143.17,11.79,,"lntag"
706,"706_23793317","ARTE_370","2011-02-24 13:46:25",-12.17,-65.79,-11.16,-65.85,"2008-01-31","2008-01-31","2008-01-31 01:02:00","2008-01-31 12:58:00",46.66,3.91,,"lntag"
706,"706_23793318","ARTE_370","2011-02-24 13:46:25",-11.16,-65.85,-15.39,-65.18,"2008-01-31","2008-02-01","2008-01-31 12:58:00","2008-02-01 01:15:00",209.42,17.04,,"lntag"
706,"706_23793319","ARTE_370","2011-02-24 13:46:25",-15.39,-65.18,-14.87,-65.17,"2008-02-01","2008-02-01","2008-02-01 01:15:00","2008-02-01 13:13:00",24.39,2.03,,"lntag"
706,"706_23793320","ARTE_370","2011-02-24 13:46:25",-14.87,-65.17,-16.6,-64.87,"2008-02-01","2008-02-02","2008-02-01 13:13:00","2008-02-02 01:20:00",88.14,7.27,,"lntag"
706,"706_23793321","ARTE_370","2011-02-24 13:46:25",-16.6,-64.87,-17.84,-65.03,"2008-02-02","2008-02-02","2008-02-02 01:20:00","2008-02-02 13:25:00",61.26,5.06,,"lntag"
706,"706_23793322","ARTE_370","2011-02-24 13:46:25",-17.84,-65.03,-14.32,-66.07,"2008-02-02","2008-02-03","2008-02-02 13:25:00","2008-02-03 01:11:00",199.69,16.97,,"lntag"
706,"706_23793323","ARTE_370","2011-02-24 13:46:25",-14.32,-66.07,-10.31,-66.22,"2008-02-03","2008-02-03","2008-02-03 01:11:00","2008-02-03 12:55:00",181.77,15.49,,"lntag"
706,"706_23793324","ARTE_370","2011-02-24 13:46:25",-10.31,-66.22,-12.04,-65.27,"2008-02-03","2008-02-04","2008-02-03 12:55:00","2008-02-04 01:02:00",132.33,10.92,,"lntag"
706,"706_23793325","ARTE_370","2011-02-24 13:46:25",-12.04,-65.27,-10.28,-65.31,"2008-02-04","2008-02-04","2008-02-04 01:02:00","2008-02-04 12:55:00",82.24,6.92,,"lntag"
706,"706_23793326","ARTE_370","2011-02-24 13:46:25",-10.28,-65.31,-10.27,-65.09,"2008-02-04","2008-02-05","2008-02-04 12:55:00","2008-02-05 00:55:00",24.53,2.04,,"lntag"
706,"706_23793327","ARTE_370","2011-02-24 13:46:25",-10.27,-65.09,-11.51,-65.33,"2008-02-05","2008-02-05","2008-02-05 00:55:00","2008-02-05 13:00:00",63.90,5.28,,"lntag"
706,"706_23793328","ARTE_370","2011-02-24 13:46:25",-11.51,-65.33,-10,-66.07,"2008-02-05","2008-02-06","2008-02-05 13:00:00","2008-02-06 00:54:00",107.78,9.05,,"lntag"
706,"706_23793329","ARTE_370","2011-02-24 13:46:25",-10,-66.07,-12.74,-66.42,"2008-02-06","2008-02-06","2008-02-06 00:54:00","2008-02-06 13:05:00",129.23,10.60,,"lntag"
706,"706_23793330","ARTE_370","2011-02-24 13:46:25",-12.74,-66.42,-13.48,-66.93,"2008-02-06","2008-02-07","2008-02-06 13:05:00","2008-02-07 01:08:00",65.60,5.44,,"lntag"
706,"706_23793331","ARTE_370","2011-02-24 13:46:25",-13.48,-66.93,-12.47,-67.05,"2008-02-07","2008-02-07","2008-02-07 01:08:00","2008-02-07 13:04:00",46.06,3.85,,"lntag"
706,"706_23793332","ARTE_370","2011-02-24 13:46:25",-12.47,-67.05,-12.21,-67.11,"2008-02-07","2008-02-08","2008-02-07 13:04:00","2008-02-08 01:03:00",13.13,1.09,,"lntag"
706,"706_23793333","ARTE_370","2011-02-24 13:46:25",-12.21,-67.11,-9.96,-67.18,"2008-02-08","2008-02-08","2008-02-08 01:03:00","2008-02-08 12:54:00",97.86,8.25,,"lntag"
706,"706_23793334","ARTE_370","2011-02-24 13:46:25",-9.96,-67.18,-15.7,-65.77,"2008-02-08","2008-02-09","2008-02-08 12:54:00","2008-02-09 01:17:00",300.06,24.23,,"lntag"
706,"706_23793335","ARTE_370","2011-02-24 13:46:25",-15.7,-65.77,-17.95,-65.74,"2008-02-09","2008-02-09","2008-02-09 01:17:00","2008-02-09 13:26:00",103.18,8.49,,"lntag"
706,"706_23793336","ARTE_370","2011-02-24 13:46:25",-17.95,-65.74,-15.7,-66.9,"2008-02-09","2008-02-10","2008-02-09 13:26:00","2008-02-10 01:17:00",164.01,13.84,,"lntag"
706,"706_23793337","ARTE_370","2011-02-24 13:46:25",-15.7,-66.9,-6.94,-66.75,"2008-02-10","2008-02-10","2008-02-10 01:17:00","2008-02-10 12:42:00",384.89,33.71,,"lntag"
706,"706_23793338","ARTE_370","2011-02-24 13:46:25",-6.94,-66.75,-9.19,-64.05,"2008-02-10","2008-02-11","2008-02-10 12:42:00","2008-02-11 00:51:00",318.63,26.22,,"lntag"
706,"706_23793339","ARTE_370","2011-02-24 13:46:25",-9.19,-64.05,-12.44,-64.36,"2008-02-11","2008-02-11","2008-02-11 00:51:00","2008-02-11 13:04:00",161.58,13.22,,"lntag"
706,"706_23793340","ARTE_370","2011-02-24 13:46:25",-12.44,-64.36,-12.69,-65.42,"2008-02-11","2008-02-12","2008-02-11 13:04:00","2008-02-12 01:05:00",118.77,9.88,,"lntag"
706,"706_23793341","ARTE_370","2011-02-24 13:46:25",-12.69,-65.42,-11.19,-65.53,"2008-02-12","2008-02-12","2008-02-12 01:05:00","2008-02-12 12:59:00",70.57,5.93,,"lntag"
706,"706_23793342","ARTE_370","2011-02-24 13:46:25",-11.19,-65.53,-12.44,-64.91,"2008-02-12","2008-02-13","2008-02-12 12:59:00","2008-02-13 01:04:00",90.54,7.49,,"lntag"
706,"706_23793343","ARTE_370","2011-02-24 13:46:25",-12.44,-64.91,-13.19,-65.13,"2008-02-13","2008-02-13","2008-02-13 01:04:00","2008-02-13 13:07:00",43.03,3.57,,"lntag"
706,"706_23793344","ARTE_370","2011-02-24 13:46:25",-13.19,-65.13,-10.45,-66.26,"2008-02-13","2008-02-14","2008-02-13 13:07:00","2008-02-14 00:56:00",178.08,15.07,,"lntag"
706,"706_23793345","ARTE_370","2011-02-24 13:46:25",-10.45,-66.26,-9.95,-66.72,"2008-02-14","2008-02-14","2008-02-14 00:56:00","2008-02-14 12:54:00",55.92,4.67,,"lntag"
706,"706_23793346","ARTE_370","2011-02-24 13:46:25",-9.95,-66.72,-12.45,-66.07,"2008-02-14","2008-02-15","2008-02-14 12:54:00","2008-02-15 01:04:00",133.18,10.94,,"lntag"
706,"706_23793347","ARTE_370","2011-02-24 13:46:25",-12.45,-66.07,-12.21,-66.11,"2008-02-15","2008-02-15","2008-02-15 01:04:00","2008-02-15 13:03:00",11.73,0.97,,"lntag"
706,"706_23793348","ARTE_370","2011-02-24 13:46:25",-12.21,-66.11,-12.22,-66.24,"2008-02-15","2008-02-16","2008-02-15 13:03:00","2008-02-16 01:03:00",14.50,1.20,,"lntag"
706,"706_23793349","ARTE_370","2011-02-24 13:46:25",-12.22,-66.24,-13.47,-66.56,"2008-02-16","2008-02-16","2008-02-16 01:03:00","2008-02-16 13:08:00",66.28,5.48,,"lntag"
706,"706_23793350","ARTE_370","2011-02-24 13:46:25",-13.47,-66.56,-14.23,-66.97,"2008-02-16","2008-02-17","2008-02-16 13:08:00","2008-02-17 01:11:00",56.66,4.70,,"lntag"
706,"706_23793351","ARTE_370","2011-02-24 13:46:25",-14.23,-66.97,-8.49,-66.54,"2008-02-17","2008-02-17","2008-02-17 01:11:00","2008-02-17 12:48:00",257.30,22.14,,"lntag"
706,"706_23793352","ARTE_370","2011-02-24 13:46:25",-8.49,-66.54,-9.25,-64.72,"2008-02-17","2008-02-18","2008-02-17 12:48:00","2008-02-18 00:51:00",205.92,17.08,,"lntag"
706,"706_23793353","ARTE_370","2011-02-24 13:46:25",-9.25,-64.72,-7.26,-64.6,"2008-02-18","2008-02-18","2008-02-18 00:51:00","2008-02-18 12:43:00",96.00,8.09,,"lntag"
706,"706_23793354","ARTE_370","2011-02-24 13:46:25",-7.26,-64.6,-7.27,-64.08,"2008-02-18","2008-02-19","2008-02-18 12:43:00","2008-02-19 00:43:00",57.97,4.83,,"lntag"
706,"706_23793355","ARTE_370","2011-02-24 13:46:25",-7.27,-64.08,-11.03,-64.87,"2008-02-19","2008-02-19","2008-02-19 00:43:00","2008-02-19 12:58:00",201.11,16.41,,"lntag"
706,"706_23793356","ARTE_370","2011-02-24 13:46:25",-11.03,-64.87,-10.04,-66.74,"2008-02-19","2008-02-20","2008-02-19 12:58:00","2008-02-20 00:54:00",213.36,17.88,,"lntag"
706,"706_23793357","ARTE_370","2011-02-24 13:46:25",-10.04,-66.74,-9.3,-66.99,"2008-02-20","2008-02-20","2008-02-20 00:54:00","2008-02-20 12:51:00",42.78,3.58,,"lntag"
706,"706_23793358","ARTE_370","2011-02-24 13:46:25",-9.3,-66.99,-8.56,-67.24,"2008-02-20","2008-02-21","2008-02-20 12:51:00","2008-02-21 00:48:00",42.53,3.55,,"lntag"
706,"706_23793359","ARTE_370","2011-02-24 13:46:25",-8.56,-67.24,-10.33,-67.79,"2008-02-21","2008-02-21","2008-02-21 00:48:00","2008-02-21 12:55:00",97.32,8.03,,"lntag"
706,"706_23793360","ARTE_370","2011-02-24 13:46:25",-10.33,-67.79,-10.59,-68.42,"2008-02-21","2008-02-22","2008-02-21 12:55:00","2008-02-22 00:56:00",71.09,5.91,,"lntag"
706,"706_23793361","ARTE_370","2011-02-24 13:46:25",-10.59,-68.42,-9.61,-68.58,"2008-02-22","2008-02-22","2008-02-22 00:56:00","2008-02-22 12:52:00",43.89,3.67,,"lntag"
706,"706_23793362","ARTE_370","2011-02-24 13:46:25",-9.61,-68.58,-11.12,-68.16,"2008-02-22","2008-02-23","2008-02-22 12:52:00","2008-02-23 00:58:00",77.81,6.43,,"lntag"
706,"706_23793363","ARTE_370","2011-02-24 13:46:25",-11.12,-68.16,-11.14,-68.22,"2008-02-23","2008-02-23","2008-02-23 00:58:00","2008-02-23 12:58:00",6.74,0.56,,"lntag"
706,"706_23793364","ARTE_370","2011-02-24 13:46:25",-11.14,-68.22,-11.41,-68.38,"2008-02-23","2008-02-24","2008-02-23 12:58:00","2008-02-24 00:59:00",21.04,1.75,,"lntag"
706,"706_23793365","ARTE_370","2011-02-24 13:46:25",-11.41,-68.38,-8.42,-68.33,"2008-02-24","2008-02-24","2008-02-24 00:59:00","2008-02-24 12:47:00",123.24,10.44,,"lntag"
706,"706_23793366","ARTE_370","2011-02-24 13:46:25",-8.42,-68.33,-8.44,-67.6,"2008-02-24","2008-02-25","2008-02-24 12:47:00","2008-02-25 00:47:00",81.42,6.78,,"lntag"
706,"706_23793367","ARTE_370","2011-02-24 13:46:25",-8.44,-67.6,-8.21,-67.88,"2008-02-25","2008-02-25","2008-02-25 00:47:00","2008-02-25 12:46:00",32.70,2.72,,"lntag"
706,"706_23793368","ARTE_370","2011-02-24 13:46:25",-8.21,-67.88,-9.23,-67.69,"2008-02-25","2008-02-26","2008-02-25 12:46:00","2008-02-26 00:50:00",47.98,3.97,,"lntag"
706,"706_23793369","ARTE_370","2011-02-24 13:46:25",-9.23,-67.69,-11,-68.1,"2008-02-26","2008-02-26","2008-02-26 00:50:00","2008-02-26 12:57:00",87.29,7.20,,"lntag"
706,"706_23793370","ARTE_370","2011-02-24 13:46:25",-11,-68.1,-13.52,-68.16,"2008-02-26","2008-02-27","2008-02-26 12:57:00","2008-02-27 01:07:00",105.00,8.63,,"lntag"
706,"706_23793371","ARTE_370","2011-02-24 13:46:25",-13.52,-68.16,-12.54,-67.96,"2008-02-27","2008-02-27","2008-02-27 01:07:00","2008-02-27 13:03:00",46.56,3.90,,"lntag"
706,"706_23793372","ARTE_370","2011-02-24 13:46:25",-12.54,-67.96,-12.57,-67.88,"2008-02-27","2008-02-28","2008-02-27 13:03:00","2008-02-28 01:03:00",9.01,0.75,,"lntag"
706,"706_23793373","ARTE_370","2011-02-24 13:46:25",-12.57,-67.88,-12.59,-68.18,"2008-02-28","2008-02-28","2008-02-28 01:03:00","2008-02-28 13:03:00",33.47,2.78,,"lntag"
706,"706_23793374","ARTE_370","2011-02-24 13:46:25",-12.59,-68.18,-13.11,-68.36,"2008-02-28","2008-02-29","2008-02-28 13:03:00","2008-02-29 01:05:00",29.41,2.44,,"lntag"
706,"706_23793375","ARTE_370","2011-02-24 13:46:25",-13.11,-68.36,-11.89,-68.28,"2008-02-29","2008-02-29","2008-02-29 01:05:00","2008-02-29 13:00:00",51.10,4.28,,"lntag"
706,"706_23793376","ARTE_370","2011-02-24 13:46:25",-11.89,-68.28,-12.66,-67.92,"2008-02-29","2008-03-01","2008-02-29 13:00:00","2008-03-01 01:03:00",51.38,4.26,,"lntag"
706,"706_23793377","ARTE_370","2011-02-24 13:46:25",-12.66,-67.92,-11.43,-67.81,"2008-03-01","2008-03-01","2008-03-01 01:03:00","2008-03-01 12:58:00",53.17,4.46,,"lntag"
706,"706_23793378","ARTE_370","2011-02-24 13:46:25",-11.43,-67.81,-19.21,-64.1,"2008-03-01","2008-03-02","2008-03-01 12:58:00","2008-03-02 01:29:00",543.59,43.43,,"lntag"
706,"706_23793379","ARTE_370","2011-02-24 13:46:25",-19.21,-64.1,-18.74,-61.63,"2008-03-02","2008-03-02","2008-03-02 01:29:00","2008-03-02 13:27:00",276.34,23.09,,"lntag"
706,"706_23793380","ARTE_370","2011-02-24 13:46:25",-18.74,-61.63,-18.64,-61.92,"2008-03-02","2008-03-03","2008-03-02 13:27:00","2008-03-03 01:27:00",32.74,2.72,,"lntag"
706,"706_23793381","ARTE_370","2011-02-24 13:46:25",-18.64,-61.92,-19.54,-62.74,"2008-03-03","2008-03-03","2008-03-03 01:27:00","2008-03-03 13:30:00",102.60,8.51,,"lntag"
