"geom","oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","csquare","geom_wkt"
0103000020E6100000010000000500000000000000008042C00000000000002EC000000000008042C000000000000030C000000000000043C000000000000030C000000000000043C00000000000002EC000000000008042C00000000000002EC0,113858,-38,-16,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-12","2007-10-14",2,1,1,"5103:457","POLYGON((-37 -15,-37 -16,-38 -16,-38 -15,-37 -15))"
0103000020E6100000010000000500000000000000008042C00000000000002CC000000000008042C00000000000002EC000000000000043C00000000000002EC000000000000043C00000000000002CC000000000008042C00000000000002CC0,113843,-37,-14,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-17","2007-10-17",1,1,1,"5103:247","POLYGON((-37 -14,-37 -15,-38 -15,-38 -14,-37 -14))"
0103000020E6100000010000000500000000000000008042C000000000000028C000000000008042C00000000000002AC000000000000043C00000000000002AC000000000000043C000000000000028C000000000008042C000000000000028C0,113838,-38,-13,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-17","2007-10-17",1,1,1,"5103:227","POLYGON((-37 -12,-37 -13,-38 -13,-38 -12,-37 -12))"
0103000020E6100000010000000500000000000000008042C000000000000014C000000000008042C000000000000018C000000000000043C000000000000018C000000000000043C000000000000014C000000000008042C000000000000014C0,109582,-37,-6,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-06","2007-10-06",1,1,1,"5003:457","POLYGON((-37 -5,-37 -6,-38 -6,-38 -5,-37 -5))"
0103000020E6100000010000000500000000000000008042C0000000000000084000000000000043C0000000000000084000000000000043C0000000000000104000000000008042C0000000000000104000000000008042C00000000000000840,154789,-37,3,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-08","2008-05-08",1,1,1,"7003:237","POLYGON((-37 3,-38 3,-38 4,-37 4,-37 3))"
0103000020E6100000010000000500000000000000008042C0000000000000184000000000000043C0000000000000184000000000000043C00000000000001C4000000000008042C00000000000001C4000000000008042C00000000000001840,154816,-37,7,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-07","2008-05-07",1,1,1,"7003:467","POLYGON((-37 6,-38 6,-38 7,-37 7,-37 6))"
0103000020E6100000010000000500000000000000008042C0000000000000224000000000000043C0000000000000224000000000000043C0000000000000244000000000008042C0000000000000244000000000008042C00000000000002240,154839,-38,10,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-02","2008-05-11",2,2,1,"7003:497","POLYGON((-37 9,-38 9,-38 10,-37 10,-37 9))"
0103000020E6100000010000000500000000000000008042C0000000000000284000000000000043C0000000000000284000000000000043C00000000000002A4000000000008042C00000000000002A4000000000008042C00000000000002840,164122,-37,12,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-02","2008-05-02",1,1,1,"7103:227","POLYGON((-37 12,-38 12,-38 13,-37 13,-37 12))"
0103000020E6100000010000000500000000000000008042C0000000000000334000000000000043C0000000000000334000000000000043C0000000000000344000000000008042C0000000000000344000000000008042C00000000000003340,164127,-38,20,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-02","2008-05-02",1,1,1,"7103:497","POLYGON((-37 19,-38 19,-38 20,-37 20,-37 19))"
0103000020E6100000010000000500000000000000008042C0000000000000404000000000000043C0000000000000404000000000000043C0000000000080404000000000008042C0000000000080404000000000008042C00000000000004040,250188,-38,33,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-05","2008-05-05",1,1,1,"7303:227","POLYGON((-37 32,-38 32,-38 33,-37 33,-37 32))"
0103000020E6100000010000000500000000000000008042C0000000000000424000000000000043C0000000000000424000000000000043C0000000000080424000000000008042C0000000000080424000000000008042C00000000000004240,251896,-38,37,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-06","2008-05-07",2,1,1,"7303:467","POLYGON((-37 36,-38 36,-38 37,-37 37,-37 36))"
0103000020E6100000010000000500000000000000008042C0000000000080424000000000000043C0000000000080424000000000000043C0000000000000434000000000008042C0000000000000434000000000008042C00000000000804240,251903,-37,37,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-06","2008-05-06",1,1,1,"7303:477","POLYGON((-37 37,-38 37,-38 38,-37 38,-37 37))"
0103000020E6100000010000000500000000000000008042C0000000000000444000000000000043C0000000000000444000000000000043C0000000000080444000000000008042C0000000000080444000000000008042C00000000000004440,354094,-37,41,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-04","2007-09-04",1,1,1,"7403:207","POLYGON((-37 40,-38 40,-38 41,-37 41,-37 40))"
0103000020E6100000010000000500000000000000008042C0000000000000454000000000000043C0000000000000454000000000000043C0000000000080454000000000008042C0000000000080454000000000008042C00000000000004540,354110,-37,43,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-05","2007-09-05",1,1,1,"7403:227","POLYGON((-37 42,-38 42,-38 43,-37 43,-37 42))"
0103000020E6100000010000000500000000000000008042C0000000000080454000000000000043C0000000000080454000000000000043C0000000000000464000000000008042C0000000000000464000000000008042C00000000000804540,354118,-38,44,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-31","2008-05-19",2,2,1,"7403:237","POLYGON((-37 43,-38 43,-38 44,-37 44,-37 43))"
0103000020E6100000010000000500000000000000008042C0000000000000464000000000000043C0000000000000464000000000000043C0000000000080464000000000008042C0000000000080464000000000008042C00000000000004640,354129,-37,45,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-31","2007-09-07",3,3,1,"7403:247","POLYGON((-37 44,-38 44,-38 45,-37 45,-37 44))"
0103000020E6100000010000000500000000000000008042C0000000000080464000000000000043C0000000000080464000000000000043C0000000000000474000000000008042C0000000000000474000000000008042C00000000000804640,354242,-38,46,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-01","2007-09-01",1,1,1,"7403:457","POLYGON((-37 45,-38 45,-38 46,-37 46,-37 45))"
0103000020E6100000010000000500000000000000008042C0000000000000474000000000000043C0000000000000474000000000000043C0000000000080474000000000008042C0000000000080474000000000008042C00000000000004740,354274,-37,47,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-31","2008-05-12",2,1,1,"7403:467","POLYGON((-37 46,-38 46,-38 47,-37 47,-37 46))"
0103000020E6100000010000000500000000000000008042C0000000000080474000000000000043C0000000000080474000000000000043C0000000000000484000000000008042C0000000000000484000000000008042C00000000000804740,354302,-37,48,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-24","2008-05-16",5,2,1,"7403:477","POLYGON((-37 47,-38 47,-38 48,-37 48,-37 47))"
0103000020E6100000010000000500000000000000008042C0000000000000484000000000000043C0000000000000484000000000000043C0000000000080484000000000008042C0000000000080484000000000008042C00000000000004840,354317,-37,49,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-16","2008-05-16",1,1,1,"7403:487","POLYGON((-37 48,-38 48,-38 49,-37 49,-37 48))"
0103000020E6100000010000000500000000000000008042C0000000000080484000000000000043C0000000000080484000000000000043C0000000000000494000000000008042C0000000000000494000000000008042C00000000000804840,354345,-37,50,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-01","2007-09-08",2,2,1,"7403:497","POLYGON((-37 49,-38 49,-38 50,-37 50,-37 49))"
0103000020E6100000010000000500000000000000008042C0000000000000494000000000000043C0000000000000494000000000000043C0000000000080494000000000008042C0000000000080494000000000008042C00000000000004940,535362,-37,50,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-30","2007-09-14",3,3,1,"7503:207","POLYGON((-37 50,-38 50,-38 51,-37 51,-37 50))"
0103000020E6100000010000000500000000000000008042C0000000000080494000000000000043C0000000000080494000000000000043C00000000000004A4000000000008042C00000000000004A4000000000008042C00000000000804940,535385,-38,51,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-25","2007-08-25",1,1,1,"7503:217","POLYGON((-37 51,-38 51,-38 52,-37 52,-37 51))"
0103000020E6100000010000000500000000000000008042C00000000000004A4000000000000043C00000000000004A4000000000000043C00000000000804A4000000000008042C00000000000804A4000000000008042C00000000000004A40,535450,-37,53,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-24","2008-05-25",2,2,1,"7503:227","POLYGON((-37 52,-38 52,-38 53,-37 53,-37 52))"
0103000020E6100000010000000500000000000000008042C00000000000804A4000000000000043C00000000000804A4000000000000043C00000000000004B4000000000008042C00000000000004B4000000000008042C00000000000804A40,535485,-38,54,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-25","2008-05-25",1,1,1,"7503:237","POLYGON((-37 53,-38 53,-38 54,-37 54,-37 53))"
0103000020E6100000010000000500000000000000008042C00000000000004B4000000000000043C00000000000004B4000000000000043C00000000000804B4000000000008042C00000000000804B4000000000008042C00000000000004B40,535512,-38,55,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-09-03","2007-09-03",1,1,1,"7503:247","POLYGON((-37 54,-38 54,-38 55,-37 55,-37 54))"
0103000020E6100000010000000500000000000000008042C00000000000804B4000000000000043C00000000000804B4000000000000043C00000000000004C4000000000008042C00000000000004C4000000000008042C00000000000804B40,535604,-37,55,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-05-19","2008-05-23",2,2,1,"7503:457","POLYGON((-37 55,-38 55,-38 56,-37 56,-37 55))"
0103000020E6100000010000000500000000000000008042C00000000000004C4000000000000043C00000000000004C4000000000000043C00000000000804C4000000000008042C00000000000804C4000000000008042C00000000000004C40,535620,-37,56,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-23","2007-09-09",2,2,1,"7503:467","POLYGON((-37 56,-38 56,-38 57,-37 57,-37 56))"
0103000020E6100000010000000500000000000000008042C00000000000804C4000000000000043C00000000000804C4000000000000043C00000000000004D4000000000008042C00000000000004D4000000000008042C00000000000804C40,535633,-38,57,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-08-19","2007-08-19",1,1,1,"7503:477","POLYGON((-37 57,-38 57,-38 58,-37 58,-37 57))"
0103000020E6100000010000000500000000000000000042C000000000000053C000000000000042C000000000004053C000000000008042C000000000004053C000000000008042C000000000000053C000000000000042C000000000000053C0,153859,-37,-77,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-03","2008-04-03",1,1,1,"5703:466","POLYGON((-36 -76,-36 -77,-37 -77,-37 -76,-36 -76))"
0103000020E6100000010000000500000000000000000042C00000000000C051C000000000000042C000000000000052C000000000008042C000000000000052C000000000008042C00000000000C051C000000000000042C00000000000C051C0,153850,-37,-72,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-08","2008-04-11",2,2,1,"5703:216","POLYGON((-36 -71,-36 -72,-37 -72,-37 -71,-36 -71))"
0103000020E6100000010000000500000000000000000042C000000000008051C000000000000042C00000000000C051C000000000008042C00000000000C051C000000000008042C000000000008051C000000000000042C000000000008051C0,153844,-37,-70,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-09","2008-04-09",1,1,1,"5703:206","POLYGON((-36 -70,-36 -71,-37 -71,-37 -70,-36 -70))"
0103000020E6100000010000000500000000000000000042C000000000004051C000000000000042C000000000008051C000000000008042C000000000008051C000000000008042C000000000004051C000000000000042C000000000004051C0,146246,-36,-69,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-18","2008-04-12",4,3,1,"5603:496","POLYGON((-36 -69,-36 -70,-37 -70,-37 -69,-36 -69))"
0103000020E6100000010000000500000000000000000042C000000000000051C000000000000042C000000000004051C000000000008042C000000000004051C000000000008042C000000000000051C000000000000042C000000000000051C0,146229,-36,-68,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-13","2008-03-06",3,2,1,"5603:486","POLYGON((-36 -68,-36 -69,-37 -69,-37 -68,-36 -68))"
0103000020E6100000010000000500000000000000000042C00000000000C050C000000000000042C000000000000051C000000000008042C000000000000051C000000000008042C00000000000C050C000000000000042C00000000000C050C0,146205,-36,-67,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-13","2008-04-07",7,3,1,"5603:476","POLYGON((-36 -67,-36 -68,-37 -68,-37 -67,-36 -67))"
0103000020E6100000010000000500000000000000000042C000000000008050C000000000000042C00000000000C050C000000000008042C00000000000C050C000000000008042C000000000008050C000000000000042C000000000008050C0,146183,-36,-66,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-02","2008-04-07",3,2,1,"5603:466","POLYGON((-36 -66,-36 -67,-37 -67,-37 -66,-36 -66))"
0103000020E6100000010000000500000000000000000042C000000000004050C000000000000042C000000000008050C000000000008042C000000000008050C000000000008042C000000000004050C000000000000042C000000000004050C0,146166,-36,-66,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-02-01","2008-02-01",1,1,1,"5603:456","POLYGON((-36 -65,-36 -66,-37 -66,-37 -65,-36 -65))"
0103000020E6100000010000000500000000000000000042C000000000000050C000000000000042C000000000004050C000000000008042C000000000004050C000000000008042C000000000000050C000000000000042C000000000000050C0,146078,-36,-64,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-03-08","2008-03-08",1,1,1,"5603:246","POLYGON((-36 -64,-36 -65,-37 -65,-37 -64,-36 -64))"
0103000020E6100000010000000500000000000000000042C00000000000004FC000000000000042C00000000000804FC000000000008042C00000000000804FC000000000008042C00000000000004FC000000000000042C00000000000004FC0,146065,-37,-62,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-27","2008-04-06",3,2,1,"5603:226","POLYGON((-36 -62,-36 -63,-37 -63,-37 -62,-36 -62))"
0103000020E6100000010000000500000000000000000042C00000000000804EC000000000000042C00000000000004FC000000000008042C00000000000004FC000000000008042C00000000000804EC000000000000042C00000000000804EC0,146052,-37,-62,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-06","2008-04-06",1,1,1,"5603:216","POLYGON((-36 -61,-36 -62,-37 -62,-37 -61,-36 -61))"
0103000020E6100000010000000500000000000000000042C00000000000804DC000000000000042C00000000000004EC000000000008042C00000000000004EC000000000008042C00000000000804DC000000000000042C00000000000804DC0,133602,-36,-60,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-01","2007-11-01",1,1,1,"5503:496","POLYGON((-36 -59,-36 -60,-37 -60,-37 -59,-36 -59))"
0103000020E6100000010000000500000000000000000042C00000000000804BC000000000000042C00000000000004CC000000000008042C00000000000004CC000000000008042C00000000000804BC000000000000042C00000000000804BC0,133438,-36,-55,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-06","2008-04-06",1,1,1,"5503:456","POLYGON((-36 -55,-36 -56,-37 -56,-37 -55,-36 -55))"
